,Airline Name,Overall_Rating,Review_Title,Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Value For Money,Recommended,Review_Subjectivity,Review_Polarity,Review_Sentiment_Score
11255,Iberia Express,4,"""it was a decent flight""",Economy Class,2.0,3.0,2.0,3.0,3.0,0,0.5128720238095238,-0.2148065476190476,-1
11256,Iberia Express,6,"""doesn't offer a little snack""",Economy Class,2.0,2.0,2.0,1.0,3.0,0,0.5687037037037037,0.09422222222222223,1
11257,Iberia Express,3,"""refund of the airport taxes""",Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.45625000000000004,0.103125,1
11258,Iberia Express,1,"""they refused to return it""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.61875,0.26875,1
11259,Iberia Express,1,"""I had been placed on standby""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.3666666666666667,0.15,1
11260,Iberia Express,1,"""did not receive a refund""",Economy Class,3.0,2.0,2.0,1.0,1.0,0,0.35625000000000007,0.14635416666666667,1
11261,Iberia Express,4,"""unpleasant and unfriendly staff""",Economy Class,2.0,2.0,1.0,2.0,2.0,0,0.40714285714285714,-0.09857142857142856,-1
11262,Iberia Express,1,"""Horrible customer support""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.48310457516339866,0.006748366013071905,1
11263,Iberia Express,4,"""Overall bad service""",Economy Class,2.0,5.0,4.0,1.0,2.0,0,0.5071969696969697,-0.008712121212121206,-1
11264,Iberia Express,1,"""smallest space between seats""",Economy Class,1.0,3.0,2.0,3.0,1.0,0,0.56875,0.29375,1
11265,Iberia Express,2,"""give me this stupid connection""",Economy Class,3.0,2.0,1.0,1.0,1.0,0,0.6174999999999999,-0.05249999999999997,-1
11266,Iberia Express,1,"""missed my connection in Paris""",Economy Class,3.0,3.0,2.0,3.0,1.0,0,0.5000803489439852,-0.09519054178145088,-1
11267,Iberia Express,1,"""missed our connecting flight""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.4741558441558441,0.021282467532467535,1
11268,Iberia Express,3,"""Totally appalling experience""",Economy Class,1.0,2.0,2.0,1.0,3.0,0,0.5493464052287581,-0.13415032679738562,-1
11269,Iberia Express,9,"""easy departure and punctuality""",Economy Class,3.0,5.0,4.0,4.0,5.0,1,0.8111111111111112,0.04444444444444445,1
11270,Iberia Express,1,"""a miserable experience""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.4088972431077695,0.019619360902255644,1
11271,Iberia Express,6,"""a pleasant experience""",Economy Class,1.0,4.0,4.0,2.0,3.0,1,0.6198179271708684,0.08054621848739496,1
11272,Iberia Express,9,""" I really recommend it""",Economy Class,4.0,5.0,2.0,5.0,4.0,1,0.66,0.45999999999999996,1
11273,Iberia Express,1,"""ground staff were really forceful""",Economy Class,1.0,1.0,2.0,1.0,2.0,0,0.4665909090909091,0.07409090909090908,1
11274,Iberia Express,4,"""Not a comfortable experience""",Economy Class,2.0,3.0,1.0,1.0,2.0,0,0.4677564102564103,-0.03525641025641024,-1
11275,Iberia Express,7,"""seat comes with a charging point """,Economy Class,3.0,4.0,2.0,4.0,4.0,1,0.5501322751322753,0.37910052910052905,1
11276,Iberia Express,1,"""bumping people off""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.14166666666666666,-0.06666666666666667,-1
11277,Iberia Express,6,"""half hearted business class """,Economy Class,1.0,3.0,2.0,4.0,3.0,1,0.4649999999999999,0.19430555555555554,1
11278,Iberia Express,1,"""staff were very nice and helpful""",Economy Class,4.0,5.0,2.0,5.0,5.0,1,0.5793333333333333,0.5046666666666667,1
11279,Iberia Express,7,"""Value for money too""",Economy Class,3.0,5.0,2.0,2.0,5.0,1,0.6145833333333334,0.08958333333333333,1
11280,Iberia Express,1,"""because the system failed""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.37083333333333335,0.06666666666666667,1
11281,Iberia Express,3,"""not worth the upgrade""",Economy Class,2.0,3.0,2.0,1.0,1.0,0,0.43789173789173785,0.09682336182336185,1
11282,Iberia Express,3,"""crew appeared disinterested""",Economy Class,2.0,1.0,2.0,5.0,3.0,1,0.35638888888888887,-0.10972222222222223,-1
11283,Iberia Express,1,"""the worst experience I have had""",Economy Class,1.0,1.0,2.0,2.0,1.0,0,0.602685950413223,-0.09442148760330578,-1
11284,Iberia Express,9,"""a great low cost experience""",Economy Class,2.0,5.0,1.0,4.0,5.0,1,0.48124999999999996,0.1675,1
11285,Iberia Express,2,"""quality of the food was horrible""",Economy Class,1.0,2.0,1.0,2.0,1.0,0,0.4953296703296703,-0.12472527472527473,-1
11286,Iberia Express,1,"""blacklisted from the airline""",Economy Class,1.0,4.0,2.0,1.0,1.0,0,1.0,-1.0,-1
11287,Iberia Express,2,"""penny pinching rip off""",Economy Class,2.0,4.0,1.0,3.0,1.0,0,0.4261904761904762,-0.03125,-1
11288,Iberia Express,3,"""pretty poor service""",Economy Class,4.0,4.0,2.0,1.0,2.0,0,0.5968253968253968,0.0626984126984127,1
11289,Iberia Express,1,"""the seats are terrible""",Economy Class,1.0,1.0,1.0,4.0,1.0,0,0.58,-0.35,-1
11290,Iberia Express,1,"""like Ryanair without the competence""",Economy Class,2.0,1.0,2.0,1.0,1.0,0,0.4524603174603175,0.10896825396825396,1
11291,Iberia Express,6,"""seats were extremely tight""",Economy Class,1.0,4.0,2.0,5.0,3.0,1,0.5669047619047619,-0.08547619047619047,-1
11292,Iberia Express,9,"""good and friendly service""",Economy Class,3.0,5.0,3.0,4.0,2.0,1,0.523061224489796,0.4169727891156462,1
11293,Iberia Express,5,"""seat given to someone else""",Economy Class,1.0,5.0,2.0,1.0,3.0,1,0.5649735449735449,0.14439153439153438,1
11294,Iberia Express,9,"""a positive experience""",Economy Class,2.0,3.0,2.0,5.0,5.0,1,0.6178571428571429,0.3872213203463204,1
11295,Iberia Express,1,"""ripped off I feel""",Economy Class,1.0,3.0,2.0,1.0,1.0,0,0.8125,-0.3125,-1
11296,Iberia Express,1,"""crew were mediocre""",Economy Class,3.0,1.0,1.0,3.0,2.0,0,0.5607142857142857,0.0,0
11297,Iberia Express,8,"""meal was ok, very basic""",Economy Class,3.0,5.0,3.0,5.0,4.0,1,0.45562499999999995,0.18104166666666666,1
11298,Iberia Express,2,"""Iberia Express don't care""",Economy Class,1.0,2.0,1.0,1.0,1.0,0,0.46733333333333327,-0.11800000000000002,-1
11299,Iberia Express,1,"""haven't heard anything from them.""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.27266666666666667,-0.181,-1
11300,Iberia Express,9,Iberia Express customer review,Economy Class,4.0,5.0,3.0,5.0,5.0,1,0.47747933884297517,0.22551652892561982,1
11301,Iberojet,1,"""Terrible airline""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.6196969696969697,-0.12876683501683506,-1
11302,Icelandair,1,"""told they can't help with anything""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.6035353535353536,0.022727272727272724,1
11303,Icelandair,1,"""customer service became condescending""",Economy Class,2.0,3.0,3.0,1.0,2.0,0,0.0,0.0,0
11304,Icelandair,1,"""our seats were not available""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.6555555555555556,-0.03333333333333325,-1
11305,Icelandair,2,"""they do not offer dairy free meals""",Economy Class,3.0,5.0,1.0,2.0,2.0,0,0.48964285714285716,-0.00726190476190477,-1
11306,Icelandair,1,"""I had just been replaned""""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5303815465580172,0.13542780748663102,1
11307,Icelandair,1,"""never consider flying with them again""",Economy Class,2.0,2.0,1.0,1.0,3.0,0,0.5714285714285714,-0.06824945887445887,-1
11308,Icelandair,1,"""The experience was horrible""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.7966666666666666,-0.17,-1
11309,Icelandair,1,"""This is not the Icelandair we knew pre-covid""",Economy Class,5.0,5.0,5.0,1.0,1.0,0,0.46254789272030655,-0.00373563218390801,-1
11310,Icelandair,2,"""felt totally ripped off""",Economy Class,2.0,1.0,2.0,1.0,1.0,0,0.46366185897435896,0.001041666666666663,1
11311,Icelandair,6,"""our experience will make us think twice""",Economy Class,3.0,4.0,2.0,4.0,3.0,0,0.42105263157894735,0.18315789473684213,1
11312,Icelandair,2,"""staff is rude and disrespectful""",Economy Class,1.0,1.0,4.0,1.0,2.0,0,0.55,0.037500000000000006,1
11313,Icelandair,1,"""Worst flight and rudest service""",Economy Class,2.0,1.0,2.0,2.0,1.0,0,0.5541666666666666,-0.37916666666666665,-1
11314,Icelandair,1,"""one of the worst airlines in Europe""",Economy Class,2.0,1.0,1.0,1.0,1.0,0,0.7971428571428573,-0.4842857142857143,-1
11315,Icelandair,3,"""non-transferable and non-refundable""",Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.38506944444444446,-0.04444444444444444,-1
11316,Icelandair,7,"""decently pleasant experience""",Economy Class,3.0,5.0,3.0,2.0,4.0,1,0.5786830357142857,0.2618675595238096,1
11317,Icelandair,9,"""very attentive crew""",Economy Class,4.0,5.0,5.0,5.0,5.0,1,0.58625,0.4679166666666667,1
11318,Icelandair,1,"""a refund or compensation"" ",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.4568181818181818,-0.04857954545454545,-1
11319,Icelandair,1,"""Nothing good to say here""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.2714285714285714,0.04285714285714285,1
11320,Icelandair,1,"""Staff not most helpful""",Economy Class,2.0,2.0,2.0,1.0,1.0,0,0.4600000000000001,-0.09,-1
11321,Icelandair,1,"""not refund my $150 for seat selection""",Economy Class,1.0,3.0,1.0,1.0,2.0,0,0.5750000000000001,-0.1416666666666667,-1
11322,Icelandair,1,"""It’s a complete nightmare""",Economy Class,2.0,2.0,1.0,1.0,1.0,0,0.40151515151515155,-0.0696969696969697,-1
11323,Icelandair,8,"""agent did the best to get me home in a timely manner""",Economy Class,5.0,4.0,4.0,4.0,4.0,1,0.43055555555555564,0.13090277777777778,1
11324,Icelandair,1,"""Awful customer service and experience""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.375,-0.225,-1
11325,Icelandair,1,"""We will never fly them again!""",Economy Class,2.0,2.0,3.0,2.0,1.0,0,0.825,-0.0625,-1
11326,Icelandair,1,"""more time in the airports than in New York""",Economy Class,2.0,2.0,3.0,1.0,1.0,0,0.5133264462809918,0.17274793388429752,1
11327,Icelandair,1,"""Will never fly with them again""",Economy Class,5.0,5.0,2.0,1.0,1.0,0,0.6375,-0.2625,-1
11328,Icelandair,1,"""awful way of doing business""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,1.0,0.5,1
11329,Icelandair,8,"""Onboard service was excellent""",Economy Class,4.0,5.0,3.0,4.0,4.0,1,0.5173160173160173,0.2670995670995671,1
11330,Icelandair,8,"""flight to Zurich was uneventful""",Economy Class,4.0,4.0,3.0,4.0,4.0,1,0.44045454545454543,0.21363636363636368,1
11331,Icelandair,1,"""Don't book a flight with Icelandair""",Economy Class,3.0,1.0,1.0,1.0,1.0,0,0.42011019283746565,0.01694214876033057,1
11332,Icelandair,4,"""wouldn't select carrier again""",Economy Class,2.0,3.0,2.0,4.0,3.0,0,0.3758928571428572,0.07628968253968253,1
11333,Icelandair,1,"""Icelandair is a bunch of scammers""",Economy Class,2.0,3.0,1.0,2.0,1.0,0,0.44107142857142856,0.10833333333333334,1
11334,Icelandair,7,"""My first time on Icelandair was good""",Economy Class,4.0,4.0,1.0,5.0,5.0,0,0.5916666666666667,0.29906249999999995,1
11335,Icelandair,2,"""not recommend this agency to anyone""",Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.5333333333333333,0.08333333333333333,1
11336,Icelandair,1,"""enough to keep me away for good""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.47700000000000004,0.14100000000000001,1
11337,Icelandair,2,"""an overall poor experience""",Economy Class,2.0,2.0,2.0,1.0,2.0,0,0.2148148148148148,-0.10092592592592593,-1
11338,Icelandair,2,"""Very disappointed"" ",Economy Class,3.0,2.0,4.0,1.0,2.0,0,0.36444444444444446,0.024040404040404036,1
11339,Icelandair,2,"""my last time flying this airline""",Economy Class,1.0,2.0,3.0,2.0,3.0,0,0.4995361990950227,-0.0729392911010558,-1
11340,Icelandair,1,"""One of the poorest experiences flying I have had""",Economy Class,2.0,3.0,1.0,1.0,2.0,0,0.65,-0.2,-1
11341,Icelandair,3,"""a bad product"" ",Economy Class,2.0,2.0,1.0,2.0,1.0,0,0.47191515151515145,0.10352121212121215,1
11342,Icelandair,4,"""I won't fly them again""",Economy Class,4.0,4.0,1.0,3.0,1.0,0,0.8620000000000001,0.4053333333333334,1
11343,Icelandair,2,"""the worst airline I have flown""",Economy Class,4.0,1.0,2.0,1.0,2.0,0,0.46544444444444444,0.05050000000000001,1
11344,Icelandair,1,"""allot seats separating your group on purpose""",Economy Class,1.0,1.0,1.0,1.0,2.0,0,0.45024038461538457,-0.09375,-1
11345,Icelandair,1,"""won't be using this airline in future""",Economy Class,3.0,5.0,2.0,5.0,3.0,0,0.4555555555555555,0.137037037037037,1
11346,Icelandair,2,"""My flight was 8 hours late""",Economy Class,3.0,2.0,1.0,1.0,2.0,0,0.35833333333333334,-0.14166666666666666,-1
11347,Icelandair,4,"""there was only food for purchase""",Economy Class,2.0,1.0,1.0,2.0,3.0,0,0.34047619047619043,-0.04732142857142857,-1
11348,Icelandair,1,"""service is by far the worst""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.6324561403508772,-0.11211622807017545,-1
11349,Icelandair,1,"""stopover in Iceland breaks up the trip""",Economy Class,4.0,5.0,5.0,5.0,5.0,1,0.42541666666666667,0.19416666666666668,1
11350,Icelandair,5,"""the aircraft is pretty nice""",Economy Class,2.0,3.0,3.0,2.0,3.0,0,0.7095833333333333,0.09000000000000001,1
11351,Icelandair,1,"""Great service onboard""",Economy Class,5.0,5.0,5.0,1.0,5.0,1,0.7166666666666667,0.51,1
11352,Icelandair,1,"""worst flying experience I have ever had""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5698067632850242,-0.20760869565217388,-1
11353,Icelandair,8,"""The staff was wonderful""",Economy Class,3.0,4.0,3.0,3.0,4.0,1,0.7287878787878789,0.04090909090909092,1
11354,Icelandair,1,"""What an awful experience""",Economy Class,1.0,1.0,2.0,2.0,1.0,0,0.4506790123456791,0.09469135802469135,1
11355,Icelandair,1,"""worst airline we have ever experienced""",Economy Class,2.0,3.0,2.0,1.0,2.0,0,0.36235119047619047,-0.08645833333333333,-1
11356,Icelandair,2,"""one of my worst airline experiences""",Economy Class,2.0,3.0,2.0,2.0,2.0,0,0.6506410256410257,0.05576923076923078,1
11357,Icelandair,1,"""not responsible for my lost luggage""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.38333333333333336,-0.03333333333333333,-1
11358,Icelandair,2,"""Flight attendants were not friendly""",Economy Class,1.0,1.0,2.0,1.0,2.0,0,0.5375,-0.309375,-1
11359,Icelandair,1,"""talked down to and plain disrespected""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.37593319379033663,-0.09025651927437642,-1
11360,Icelandair,1,"""they do not care""",Economy Class,1.0,3.0,2.0,3.0,2.0,0,0.5333333333333333,-0.4666666666666666,-1
11361,Icelandair,1,"""lack of response from representatives""",Economy Class,3.0,2.0,1.0,1.0,1.0,0,0.5416666666666667,0.02166666666666666,1
11362,Icelandair,1,"""portion of my luggage was lost by the airline""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5875,0.1075,1
11363,Icelandair,1,"""They will not refund me""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.3092857142857143,0.05857142857142857,1
11364,Icelandair,5,"""Never flying Icelandair again""",Economy Class,3.0,4.0,3.0,1.0,3.0,0,0.4375,-0.0625,-1
11365,Icelandair,1,"""Very disappointed with Icelandair""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.44128045157456924,0.00034165181224003505,1
11366,Icelandair,2,"""Pretty poor service""",Economy Class,3.0,3.0,3.0,1.0,3.0,0,0.4575,-0.11749999999999998,-1
11367,Icelandair,1,"""if you have medical needs, Icelandair doesn't care""",Economy Class,1.0,1.0,3.0,1.0,1.0,0,0.4325,-0.0375,-1
11368,Icelandair,2,"""I felt lied to and cheated""",Economy Class,3.0,3.0,1.0,3.0,1.0,0,0.5369565217391304,0.14963768115942028,1
11369,Icelandair,2,"""Will not fly them again""",Economy Class,1.0,4.0,4.0,1.0,2.0,0,0.3612244897959184,-0.10510204081632653,-1
11370,Icelandair,1,"""I would not recommend this airline""",Economy Class,1.0,3.0,2.0,1.0,1.0,0,0.56875,-0.05625,-1
11371,Icelandair,1,"""I'm tired of airlines acting like we owe them something""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5269675925925926,0.006365740740740739,1
11372,Icelandair,1,"""the worst customer service""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.5194444444444444,-0.09545454545454546,-1
11373,Icelandair,1,"""family members were seated alone""",Economy Class,2.0,3.0,3.0,1.0,2.0,0,0.18611111111111112,0.08333333333333333,1
11374,Icelandair,2,"""did not pick up our bags in New York""",Economy Class,2.0,1.0,1.0,2.0,2.0,0,0.25420454545454546,0.061136363636363635,1
11375,Icelandair,1,"""most robotic unhelpful rude people""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.5481518481518483,0.12312687312687312,1
11376,Icelandair,1,"""discourage anyone from booking with them""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.5535714285714286,0.02261904761904761,1
11377,Icelandair,4,"""Flight was unsatisfactory in several ways""",Economy Class,2.0,4.0,2.0,4.0,2.0,0,0.35269841269841273,-0.09509920634920636,-1
11378,Icelandair,1,"""If you paid they should provide the food""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.6333333333333333,-0.34722222222222227,-1
11379,Icelandair,1,"""very bad to no customer service""",Economy Class,2.0,1.0,2.0,1.0,2.0,0,0.4595238095238095,-0.2157142857142857,-1
11380,Icelandair,1,"""refuses to reimburse us""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.5214285714285715,0.17601190476190473,1
11381,Icelandair,4,"""I will never fly Icelandair again""",Economy Class,5.0,2.0,4.0,1.0,5.0,0,0.4633910533910534,0.013349625285109133,1
11382,Icelandair,1,"""terrible treatment of a customer""",Economy Class,1.0,5.0,1.0,1.0,1.0,0,0.5367845117845118,-0.07272727272727272,-1
11383,Icelandair,6,"""we had two negative experiences""",Economy Class,3.0,4.0,3.0,2.0,3.0,0,0.35512820512820514,-0.0548076923076923,-1
11384,Icelandair,4,"""no food for cross Atlantic flights""",Economy Class,4.0,3.0,2.0,2.0,2.0,0,0.5,-0.22222222222222224,-1
11385,Icelandair,3,"""Flight delayed 3 hrs due to a faulty plane""",Economy Class,3.0,3.0,2.0,2.0,3.0,0,0.375,-0.125,-1
11386,Icelandair,1,"""not allowed to board my flight""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.484375,0.009374999999999998,1
11387,Icelandair,1,"""not going to refund any money""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.4484567901234567,-0.09938271604938273,-1
11388,Icelandair,1,"""Very bad experience""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.5472222222222223,0.040000000000000036,1
11389,Icelandair,6,"""transatlantic avoid them""",Economy Class,4.0,2.0,2.0,3.0,3.0,1,0.460183227625088,0.1606324876673714,1
11390,Icelandair,1,"""The money was never returned""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.5788461538461538,-0.013461538461538452,-1
11391,Icelandair,1,"""Icelandair was very disingenuous with me""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.5673076923076923,-0.048076923076923066,-1
11392,Icelandair,9,"""one of the best flight experiences I've had""",Economy Class,4.0,5.0,5.0,4.0,4.0,1,0.47450010307153173,0.23792001649144504,1
11393,Icelandair,1,"""I couldn't have wished for any better treatment""",Economy Class,5.0,5.0,2.0,5.0,5.0,1,0.6368137254901962,0.2655392156862745,1
11394,Icelandair,1,"""refused to provide a refund""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.43787878787878787,-0.01401515151515151,-1
11395,Icelandair,4,"""would not fly Icelandair ever again""",Economy Class,4.0,4.0,2.0,3.0,3.0,0,0.48450491307634164,0.09495464852607712,1
11396,Icelandair,7,""" the seating wasn't bad for coach""",Economy Class,3.0,4.0,3.0,3.0,4.0,1,0.4798368298368298,0.07939976689976692,1
11397,Icelandair,1,"""only two passengers on the flight""",Economy Class,4.0,2.0,3.0,4.0,4.0,1,0.875,0.0,0
11398,Icelandair,1,"""cancelled without me being notified""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.35714285714285715,0.010714285714285716,1
11399,Icelandair,1,"""I need my money back""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.3233766233766234,0.08701298701298701,1
11400,Icelandair,2,"""letting you down last minute""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.5267361111111111,-0.06944444444444445,-1
11401,Icelandair,1,"""by far the worst I've dealt with""
",Economy Class,3.0,3.0,2.0,1.0,3.0,0,0.4521825396825397,-0.19087301587301586,-1
11402,Insel Air,1,"""3 drastic schedule changes""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.6875,-0.25,-1
11403,Insel Air,1,"""flight had been canceled""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.39249999999999996,0.014999999999999996,1
11404,Insel Air,2,"""third was catastrophic""",Economy Class,2.0,3.0,2.0,1.0,3.0,0,0.32323232323232326,0.10353535353535354,1
11405,Insel Air,1,"""change our flight by 2 hours""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.6128968253968253,-0.01051587301587302,-1
11406,Insel Air,1,"""such bad performance""",Economy Class,3.0,4.0,2.0,1.0,2.0,0,0.5261904761904762,-0.04285714285714283,-1
11407,Insel Air,1,"""Avoid if you can!""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.3275,-0.08953124999999999,-1
11408,Insel Air,1,"""fleet  got grounded""",Economy Class,2.0,1.0,2.0,1.0,1.0,0,1.0,-0.16666666666666666,-1
11409,Insel Air,1,"""Treated us like garbage""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.6129545454545455,-0.3088636363636364,-1
11410,Insel Air,1,"""flight was cancelled three times""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.06666666666666667,-0.03333333333333333,-1
11411,Insel Air,1,"""never take this airline again""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.4032738095238095,0.00019841269841270695,1
